ProjectID,Date,BudgetAmount,ActualCost,EarnedValue,PlannedValue,CPI,SPI,ScheduleVariance,StatusID,StatusName
PJT045,2025-03-31,1373583,1706084,959035,1330308,0.56,0.72,-371273,1,On Track
PJT045,2025-04-30,1335114,1533981,759951,1293583,0.5,0.59,-533632,2,At Risk
PJT045,2025-05-31,1003209,1542879,816869,838946,0.53,0.97,-22077,1,On Track
PJT045,2025-06-30,1513956,1929645,941862,1262816,0.49,0.75,-320953,1,On Track
PJT046,2022-01-31,1761431,1323701,1455401,1394317,1.1,1.04,61083,4,Completed
PJT046,2022-02-28,1435000,1304516,965160,1018879,0.74,0.95,-53719,3,Delayed
PJT046,2022-03-31,727824,650304,593201,679981,0.91,0.87,-86780,1,On Track
PJT046,2022-04-30,1883155,2055035,1273143,1739661,0.62,0.73,-466518,2,At Risk
PJT046,2022-05-31,1098479,952849,784299,952414,0.82,0.82,-168115,1,On Track
PJT046,2022-06-30,940586,1419234,778892,761519,0.55,1.02,17373,1,On Track
PJT046,2022-07-31,604281,401146,521779,571650,1.3,0.91,-49871,1,On Track
PJT046,2022-08-31,1202367,1806115,1562709,1077388,0.87,1.45,485321,1,On Track
PJT046,2022-09-30,1086978,1467820,838830,790834,0.57,1.06,47996,3,Delayed
PJT046,2022-10-31,982771,1491955,748365,775721,0.5,0.96,-27355,3,Delayed
PJT046,2022-11-30,637235,834943,423540,600792,0.51,0.7,-177252,3,Delayed
PJT046,2022-12-31,1895075,1803984,1262462,1676677,0.7,0.75,-414216,1,On Track
PJT046,2023-01-31,1004922,1031738,1284694,997723,1.25,1.29,286971,1,On Track
PJT046,2023-02-28,1771210,2656340,1379391,1567112,0.52,0.88,-187721,3,Delayed
PJT046,2023-03-31,1136017,1149883,1277083,928810,1.11,1.37,348273,1,On Track
PJT046,2023-04-30,587013,414441,499550,485138,1.21,1.03,14412,1,On Track
PJT046,2023-05-31,1582870,1028931,1379954,1166495,1.34,1.18,213459,4,Completed
PJT046,2023-06-30,1631377,1117006,1759627,1499307,1.58,1.17,260320,1,On Track
PJT046,2023-07-31,1434235,2201457,1603497,1154403,0.73,1.39,449094,1,On Track
PJT046,2023-08-31,1102849,1674355,1119786,1023297,0.67,1.09,96489,1,On Track
PJT046,2023-09-30,1607647,1774130,1438536,1465728,0.81,0.98,-27192,3,Delayed
PJT046,2023-10-31,961273,689387,999164,928501,1.45,1.08,70663,3,Delayed
PJT046,2023-11-30,565584,669426,379371,396391,0.57,0.96,-17020,2,At Risk
PJT046,2023-12-31,1091658,1673469,915892,1085482,0.55,0.84,-169590,1,On Track
PJT046,2024-01-31,1497278,2328055,1695820,1159182,0.73,1.46,536638,3,Delayed
PJT046,2024-02-29,761882,560120,637769,743883,1.14,0.86,-106114,1,On Track
PJT046,2024-03-31,991909,1206512,1246329,813784,1.03,1.53,432545,1,On Track
PJT046,2024-04-30,1318718,2084062,697856,956008,0.33,0.73,-258152,3,Delayed
PJT046,2024-05-31,1076760,1595695,1046702,881297,0.66,1.19,165404,2,At Risk
PJT046,2024-06-30,1740414,1600593,993887,1625713,0.62,0.61,-631827,3,Delayed
PJT046,2024-07-31,830666,1027244,781012,582321,0.76,1.34,198691,2,At Risk
PJT046,2024-08-31,1638398,2081146,1419716,1494131,0.68,0.95,-74416,2,At Risk
PJT046,2024-09-30,812280,1056146,835857,722728,0.79,1.16,113129,1,On Track
PJT046,2024-10-31,1436663,1546785,1011265,1050910,0.65,0.96,-39645,2,At Risk
PJT046,2024-11-30,554894,479370,410307,553923,0.86,0.74,-143616,1,On Track
PJT046,2024-12-31,1422497,1516534,1132988,1271197,0.75,0.89,-138209,1,On Track
PJT046,2025-01-31,1739513,2603978,2122558,1715477,0.82,1.24,407081,2,At Risk
PJT046,2025-02-28,1802777,1147707,1895243,1332088,1.65,1.42,563155,1,On Track
PJT046,2025-03-31,978381,588953,791571,938942,1.34,0.84,-147372,1,On Track
PJT046,2025-04-30,564662,523747,599209,539441,1.14,1.11,59768,1,On Track
PJT046,2025-05-31,1356167,1141385,1236471,1130174,1.08,1.09,106297,4,Completed
PJT046,2025-06-30,1150693,764451,746004,895779,0.98,0.83,-149774,1,On Track
PJT047,2022-01-31,1404327,2127851,1320644,1276073,0.62,1.03,44571,1,On Track
PJT047,2022-02-28,1518580,998503,1122510,1323198,1.12,0.85,-200687,1,On Track
PJT047,2022-03-31,622709,403774,593028,608441,1.47,0.97,-15413,3,Delayed
PJT047,2022-04-30,1154479,1363316,1380871,861234,1.01,1.6,519638,3,Delayed
PJT047,2022-05-31,1539960,1129883,994610,1286170,0.88,0.77,-291559,2,At Risk
PJT047,2022-06-30,1483592,1552158,1160746,1118495,0.75,1.04,42252,3,Delayed
PJT047,2022-07-31,1907760,1242846,1919053,1800074,1.54,1.07,118979,2,At Risk
PJT047,2022-08-31,1579370,1897294,973582,1426032,0.51,0.68,-452450,2,At Risk
PJT047,2022-09-30,881496,550180,834397,720758,1.52,1.16,113639,1,On Track
PJT047,2022-10-31,1570016,1630437,913941,1403316,0.56,0.65,-489375,1,On Track
PJT047,2022-11-30,648702,496555,545253,597467,1.1,0.91,-52214,1,On Track
PJT047,2022-12-31,1455877,1963984,963343,1169183,0.49,0.82,-205840,1,On Track
PJT047,2023-01-31,779346,675861,647993,715877,0.96,0.91,-67884,2,At Risk
PJT047,2023-02-28,689337,695919,541985,524079,0.78,1.03,17906,1,On Track
PJT047,2023-03-31,1240669,1914638,1050505,1168658,0.55,0.9,-118153,1,On Track
PJT047,2023-04-30,880860,645660,598099,833912,0.93,0.72,-235812,2,At Risk
PJT047,2023-05-31,1220253,839822,1361762,1024785,1.62,1.33,336977,3,Delayed
PJT047,2023-06-30,1782963,1961431,1328545,1714112,0.68,0.78,-385567,1,On Track
PJT047,2023-07-31,854086,1292288,1087842,838770,0.84,1.3,249072,3,Delayed
PJT047,2023-08-31,973863,592130,1075379,762034,1.82,1.41,313345,4,Completed
PJT047,2023-09-30,1369064,1548898,1744884,1184008,1.13,1.47,560876,1,On Track
PJT047,2023-10-31,1086738,1550496,1140723,868118,0.74,1.31,272605,1,On Track
PJT047,2023-11-30,736339,1124866,757914,643930,0.67,1.18,113984,3,Delayed
PJT047,2023-12-31,718544,855084,647467,567394,0.76,1.14,80073,1,On Track
PJT047,2024-01-31,553438,338124,639497,472011,1.89,1.35,167486,2,At Risk
PJT047,2024-02-29,1111020,668468,1375750,1077844,2.06,1.28,297906,1,On Track
PJT047,2024-03-31,902140,1166519,756700,805783,0.65,0.94,-49083,1,On Track
PJT047,2024-04-30,1762184,1393140,1970337,1669845,1.41,1.18,300492,1,On Track
PJT047,2024-05-31,948184,1394706,1160364,944010,0.83,1.23,216354,1,On Track
PJT047,2024-06-30,525951,823601,641924,455259,0.78,1.41,186665,3,Delayed
PJT047,2024-07-31,576687,720468,382576,503856,0.53,0.76,-121280,2,At Risk
PJT047,2024-08-31,1861147,2972553,1600355,1394918,0.54,1.15,205436,4,Completed
PJT047,2024-09-30,910796,1119145,776118,674166,0.69,1.15,101952,1,On Track
PJT047,2024-10-31,1493082,1783550,1786915,1089139,1.0,1.64,697776,1,On Track
PJT047,2024-11-30,1920268,1259668,2457541,1738912,1.95,1.41,718629,1,On Track
PJT047,2024-12-31,914683,1069216,568144,848941,0.53,0.67,-280797,4,Completed
PJT047,2025-01-31,941240,622920,486818,935489,0.78,0.52,-448671,1,On Track
PJT047,2025-02-28,909954,565733,556918,806412,0.98,0.69,-249493,1,On Track
PJT047,2025-03-31,1804136,1705722,1272661,1669851,0.75,0.76,-397190,1,On Track
PJT047,2025-04-30,826205,995369,982860,631564,0.99,1.56,351296,1,On Track
PJT047,2025-05-31,1474598,1350854,1428933,1226192,1.06,1.17,202741,1,On Track
PJT047,2025-06-30,626171,767530,407870,504518,0.53,0.81,-96648,1,On Track
PJT048,2022-01-31,843720,731090,576086,667637,0.79,0.86,-91551,1,On Track
PJT048,2022-02-28,1460823,1443616,1176709,1113868,0.82,1.06,62842,1,On Track
PJT048,2022-03-31,991498,822056,1119634,854769,1.36,1.31,264864,3,Delayed
PJT048,2022-04-30,688551,757334,876413,538241,1.16,1.63,338171,2,At Risk
PJT048,2022-05-31,1637388,2195132,828243,1462669,0.38,0.57,-634426,4,Completed
PJT048,2022-06-30,1247729,1218436,1369667,980762,1.12,1.4,388906,1,On Track
PJT048,2022-07-31,1383624,1257959,1598672,1181678,1.27,1.35,416994,2,At Risk
PJT048,2022-08-31,831148,928492,976425,805105,1.05,1.21,171319,1,On Track
PJT048,2022-09-30,1777221,1743141,1143565,1661449,0.66,0.69,-517885,4,Completed
PJT048,2022-10-31,1922575,2016003,1201824,1893537,0.6,0.63,-691713,3,Delayed
PJT048,2022-11-30,1870759,2920059,1703744,1454139,0.58,1.17,249605,1,On Track
PJT048,2022-12-31,1246322,1497687,718940,1051423,0.48,0.68,-332483,1,On Track
PJT048,2023-01-31,1202306,1706695,1439099,1074513,0.84,1.34,364586,2,At Risk
PJT048,2023-02-28,1208100,1613661,1450356,1018496,0.9,1.42,431860,1,On Track
PJT048,2023-03-31,764512,667437,891263,640424,1.34,1.39,250839,2,At Risk
PJT048,2023-04-30,878195,562490,517762,849375,0.92,0.61,-331613,1,On Track
PJT048,2023-05-31,1071433,1492911,1069496,876428,0.72,1.22,193069,1,On Track
PJT048,2023-06-30,624137,943414,472070,488748,0.5,0.97,-16678,4,Completed
PJT048,2023-07-31,1778678,1402326,937446,1272731,0.67,0.74,-335285,2,At Risk
PJT048,2023-08-31,1600751,1223629,1931244,1185504,1.58,1.63,745740,2,At Risk
PJT048,2023-09-30,662316,811004,540441,578246,0.67,0.93,-37804,1,On Track
PJT048,2023-10-31,837612,594458,949457,745069,1.6,1.27,204388,3,Delayed
PJT048,2023-11-30,755664,1048940,477633,734995,0.46,0.65,-257362,1,On Track
PJT048,2023-12-31,1995685,1366202,1645904,1571622,1.2,1.05,74282,1,On Track
PJT048,2024-01-31,1021224,1173076,1202566,948001,1.03,1.27,254566,2,At Risk
PJT048,2024-02-29,1252493,1971875,778569,1014838,0.39,0.77,-236269,3,Delayed
PJT048,2024-03-31,805378,977435,738131,666339,0.76,1.11,71792,4,Completed
PJT048,2024-04-30,1484804,1989466,1711781,1385807,0.86,1.24,325973,3,Delayed
PJT048,2024-05-31,1135316,1738019,1337599,830330,0.77,1.61,507268,2,At Risk
PJT048,2024-06-30,1361252,1567806,1547095,1286738,0.99,1.2,260358,3,Delayed
PJT048,2024-07-31,600542,587373,325965,504436,0.55,0.65,-178471,2,At Risk
PJT048,2024-08-31,1703527,1580820,1154366,1265000,0.73,0.91,-110635,1,On Track
PJT048,2024-09-30,699717,948750,811699,665694,0.86,1.22,146005,4,Completed
PJT048,2024-10-31,1693646,1887012,1545092,1672455,0.82,0.92,-127364,4,Completed
PJT048,2024-11-30,1683559,1427576,1736425,1661834,1.22,1.04,74591,4,Completed
PJT048,2024-12-31,804092,1151325,1044463,727064,0.91,1.44,317400,1,On Track
PJT048,2025-01-31,1969510,1389475,1595679,1542577,1.15,1.03,53102,1,On Track
PJT048,2025-02-28,727675,917084,733202,604830,0.8,1.21,128372,1,On Track
PJT048,2025-03-31,1884657,1557309,1027794,1879927,0.66,0.55,-852132,1,On Track
PJT048,2025-04-30,1319606,1183747,1595926,1253277,1.35,1.27,342650,3,Delayed
PJT048,2025-05-31,1222703,926667,1374417,947990,1.48,1.45,426427,1,On Track
PJT048,2025-06-30,713138,772188,894027,557783,1.16,1.6,336244,2,At Risk
PJT049,2022-01-31,1555310,2154543,1859036,1533716,0.86,1.21,325319,1,On Track
PJT049,2022-02-28,1704829,1031468,1803777,1196017,1.75,1.51,607760,3,Delayed
PJT049,2022-03-31,1115034,1448808,1266278,932129,0.87,1.36,334149,1,On Track
PJT049,2022-04-30,1831524,2057347,1181654,1416896,0.57,0.83,-235242,4,Completed
PJT049,2022-05-31,1706512,1567081,1743770,1435694,1.11,1.21,308076,1,On Track
PJT049,2022-06-30,1562359,1448791,1261642,1212875,0.87,1.04,48766,1,On Track
PJT049,2022-07-31,1002110,1055107,1060353,725724,1.0,1.46,334629,1,On Track
PJT049,2022-08-31,720925,786273,428936,599557,0.55,0.72,-170620,3,Delayed
PJT049,2022-09-30,1970628,2688337,1237169,1634256,0.46,0.76,-397087,2,At Risk
PJT049,2022-10-31,1013199,1474786,1121390,719161,0.76,1.56,402230,2,At Risk
PJT049,2022-11-30,1775162,1327052,1675072,1387515,1.26,1.21,287557,2,At Risk
PJT049,2022-12-31,677345,791307,425551,661536,0.54,0.64,-235985,4,Completed
PJT049,2023-01-31,1271918,1868718,1065277,910824,0.57,1.17,154453,1,On Track
PJT049,2023-02-28,1124208,1032535,663969,937600,0.64,0.71,-273632,1,On Track
PJT049,2023-03-31,1993725,1550676,2378830,1469671,1.53,1.62,909159,1,On Track
PJT049,2023-04-30,1431942,1296965,1472164,1296488,1.14,1.14,175676,1,On Track
PJT049,2023-05-31,927007,739051,706037,746139,0.96,0.95,-40102,4,Completed
PJT049,2023-06-30,1127534,1618498,885096,955042,0.55,0.93,-69945,2,At Risk
PJT049,2023-07-31,1941375,1951045,2466206,1913756,1.26,1.29,552449,1,On Track
PJT049,2023-08-31,1467816,1015747,1536632,1153777,1.51,1.33,382856,1,On Track
PJT049,2023-09-30,893201,1099426,1008418,663949,0.92,1.52,344469,1,On Track
PJT049,2023-10-31,548625,371815,624844,413095,1.68,1.51,211749,2,At Risk
PJT049,2023-11-30,973574,1542759,702021,963154,0.46,0.73,-261133,3,Delayed
PJT049,2023-12-31,676549,1079152,368611,611990,0.34,0.6,-243379,1,On Track
PJT049,2024-01-31,624343,919540,563718,619746,0.61,0.91,-56027,1,On Track
PJT049,2024-02-29,1827881,2110762,1371477,1660650,0.65,0.83,-289173,4,Completed
PJT049,2024-03-31,1749732,1638430,2114735,1407326,1.29,1.5,707408,1,On Track
PJT049,2024-04-30,648596,517981,434928,557860,0.84,0.78,-122932,1,On Track
PJT049,2024-05-31,1680050,2320885,930376,1217968,0.4,0.76,-287591,1,On Track
PJT049,2024-06-30,1600376,1488142,832781,1366222,0.56,0.61,-533442,1,On Track
PJT049,2024-07-31,1757505,1181653,1394431,1681002,1.18,0.83,-286571,1,On Track
PJT049,2024-08-31,731771,802018,818542,551391,1.02,1.48,267151,3,Delayed
PJT049,2024-09-30,1217606,1582971,1184542,853014,0.75,1.39,331528,1,On Track
PJT049,2024-10-31,772928,809500,708701,671558,0.88,1.06,37143,1,On Track
PJT049,2024-11-30,1767685,1638597,1002655,1276306,0.61,0.79,-273651,1,On Track
PJT049,2024-12-31,1282783,1864322,961573,1252488,0.52,0.77,-290915,1,On Track
PJT049,2025-01-31,584097,689835,654049,431714,0.95,1.52,222335,1,On Track
PJT049,2025-02-28,1422119,1595067,1110972,1151716,0.7,0.96,-40744,1,On Track
PJT049,2025-03-31,1205275,750477,1326238,967840,1.77,1.37,358397,1,On Track
PJT049,2025-04-30,1198671,1548043,1414730,1059563,0.91,1.34,355167,2,At Risk
PJT049,2025-05-31,1999662,2064921,2245279,1458873,1.09,1.54,786407,1,On Track
PJT049,2025-06-30,1275245,1314479,1374429,1180057,1.05,1.16,194371,3,Delayed
PJT050,2022-01-31,1175508,957004,1001152,911184,1.05,1.1,89968,2,At Risk
PJT050,2022-02-28,1178352,752547,1192573,878936,1.58,1.36,313637,1,On Track
PJT050,2022-03-31,1679439,1654221,1021422,1605084,0.62,0.64,-583661,1,On Track
PJT050,2022-04-30,905795,800076,510345,689435,0.64,0.74,-179090,1,On Track
PJT050,2022-05-31,730512,651987,772744,641524,1.19,1.2,131219,1,On Track
PJT050,2022-06-30,693570,1012089,802752,657634,0.79,1.22,145118,1,On Track
PJT050,2022-07-31,1975412,1653541,2308474,1536019,1.4,1.5,772455,3,Delayed
PJT050,2022-08-31,972884,1437463,917138,813264,0.64,1.13,103875,3,Delayed
PJT050,2022-09-30,1553037,1912597,996500,1093612,0.52,0.91,-97112,1,On Track
PJT050,2022-10-31,1965816,3056823,2463413,1826361,0.81,1.35,637052,1,On Track
PJT050,2022-11-30,570673,413464,651981,509477,1.58,1.28,142504,1,On Track
PJT050,2022-12-31,1505504,1201296,1028855,1469034,0.86,0.7,-440180,2,At Risk
PJT050,2023-01-31,1133465,1232826,654269,801817,0.53,0.82,-147548,1,On Track
PJT050,2023-02-28,1685029,1200249,2181458,1644301,1.82,1.33,537157,1,On Track
PJT050,2023-03-31,1660368,2063793,1531407,1431370,0.74,1.07,100037,1,On Track
PJT050,2023-04-30,1697368,1081039,1838504,1516274,1.7,1.21,322229,2,At Risk
PJT050,2023-05-31,802275,853048,900703,580214,1.06,1.55,320489,2,At Risk
PJT050,2023-06-30,1645729,1202442,1014640,1164388,0.84,0.87,-149748,1,On Track
PJT050,2023-07-31,1195905,1692727,1198784,989387,0.71,1.21,209397,1,On Track
PJT050,2023-08-31,1623946,1642459,862889,1384083,0.53,0.62,-521194,2,At Risk
PJT050,2023-09-30,744719,1136747,866356,526812,0.76,1.64,339544,4,Completed
PJT050,2023-10-31,803375,495596,878950,780915,1.77,1.13,98035,2,At Risk
PJT050,2023-11-30,1190273,1406889,1251809,996067,0.89,1.26,255742,1,On Track
PJT050,2023-12-31,1893912,2159576,2382604,1888688,1.1,1.26,493916,2,At Risk
PJT050,2024-01-31,1542484,1695409,1545863,1518907,0.91,1.02,26956,1,On Track
PJT050,2024-02-29,663132,661643,417389,498717,0.63,0.84,-81328,2,At Risk
PJT050,2024-03-31,963645,1408561,630976,951353,0.45,0.66,-320377,3,Delayed
PJT050,2024-04-30,753565,503773,501609,550937,1.0,0.91,-49328,2,At Risk
PJT050,2024-05-31,1593786,1634715,1731735,1402325,1.06,1.23,329411,1,On Track
PJT050,2024-06-30,1807462,1177032,1153543,1692588,0.98,0.68,-539045,2,At Risk
PJT050,2024-07-31,1006403,1003934,591244,973890,0.59,0.61,-382646,1,On Track
PJT050,2024-08-31,862148,968507,1082232,610603,1.12,1.77,471629,2,At Risk
PJT050,2024-09-30,1493432,1015716,1477939,1346168,1.46,1.1,131772,2,At Risk
PJT050,2024-10-31,506176,748876,543010,396560,0.73,1.37,146450,1,On Track
PJT050,2024-11-30,1778212,1326703,1192664,1342038,0.9,0.89,-149374,3,Delayed
PJT050,2024-12-31,1230438,1110235,1527861,992329,1.38,1.54,535532,1,On Track
PJT050,2025-01-31,998799,935640,1056320,908418,1.13,1.16,147902,4,Completed
PJT050,2025-02-28,1175547,1760358,1149709,824596,0.65,1.39,325113,1,On Track
PJT050,2025-03-31,1554807,1172232,1145644,1423167,0.98,0.8,-277522,3,Delayed
PJT050,2025-04-30,831259,1238073,766527,653937,0.62,1.17,112590,1,On Track
PJT050,2025-05-31,1052618,725261,1015449,829206,1.4,1.22,186243,1,On Track
PJT050,2025-06-30,556372,694275,584304,434911,0.84,1.34,149393,1,On Track
